playerID,yearID,teamID,round,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
wallati01,1981,MON,NLCS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallide01,1981,HOU,NWDIV,3,6,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
washiul01,1981,KCA,AWDIV,3,9,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
wathajo01,1981,KCA,AWDIV,3,10,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0
watsobo01,1981,NYA,AEDIV,5,16,2,7,0,0,0,1,0,0,1,1,0,0,0,0,0
watsobo01,1981,NYA,ALCS,3,12,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
watsobo01,1981,NYA,WS,6,22,2,7,1,0,2,7,0,0,3,0,0,0,0,1,0
welchbo01,1981,LAN,NLCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
welchbo01,1981,LAN,NWDIV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
welchbo01,1981,LAN,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whitefr01,1981,KCA,AWDIV,3,11,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0
whiteje01,1981,MON,NEDIV,5,18,3,3,1,0,0,1,3,2,2,2,0,0,0,1,0
whiteje01,1981,MON,NLCS,5,16,2,5,1,0,1,3,1,0,3,1,1,0,0,0,0
wilsowi02,1981,KCA,AWDIV,3,13,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
winfida01,1981,NYA,AEDIV,5,20,2,7,2,1,0,0,0,0,1,5,0,0,0,0,0
winfida01,1981,NYA,ALCS,3,13,2,2,1,0,0,2,1,0,2,2,0,0,0,0,0
winfida01,1981,NYA,WS,6,22,0,1,0,0,0,1,1,0,5,4,0,0,0,0,0
woodsga01,1981,HOU,NWDIV,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yeagest01,1981,LAN,NLCS,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeagest01,1981,LAN,NWDIV,2,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
yeagest01,1981,LAN,WS,6,14,2,4,1,0,2,4,0,0,0,2,0,0,0,1,0
yountro01,1981,ML4,AEDIV,5,19,4,6,0,1,0,1,1,0,2,2,0,0,0,1,0
andujjo01,1982,SLN,NLCS,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
andujjo01,1982,SLN,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bairdo01,1982,SLN,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bairdo01,1982,SLN,WS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baylodo01,1982,CAL,ALCS,5,17,2,5,1,1,1,10,0,0,2,0,0,0,0,1,1
bedrost01,1982,ATL,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benedbr01,1982,ATL,NLCS,3,8,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0
beniqju01,1982,CAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bernadw01,1982,ML4,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bernadw01,1982,ML4,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boonebo01,1982,CAL,ALCS,5,16,3,4,0,0,1,4,0,0,0,2,0,0,2,1,0
braunst01,1982,SLN,NLCS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braunst01,1982,SLN,WS,2,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
brouhma01,1982,ML4,ALCS,1,4,4,3,1,0,1,3,0,0,0,0,0,0,0,0,0
brummgl01,1982,SLN,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butlebr01,1982,ATL,NLCS,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caldwmi01,1982,ML4,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caldwmi01,1982,ML4,WS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campri01,1982,ATL,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carewro01,1982,CAL,ALCS,5,17,2,3,1,0,0,0,1,1,4,4,0,0,0,0,0
chambch01,1982,ATL,NLCS,3,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
clarkbo04,1982,CAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coopece01,1982,ML4,ALCS,5,20,1,3,2,0,0,4,0,0,0,6,0,0,0,0,0
coopece01,1982,ML4,WS,7,28,3,8,1,0,1,6,0,0,1,1,0,0,0,1,0
decindo01,1982,CAL,ALCS,5,19,5,6,2,0,0,0,0,1,1,5,0,0,0,0,0
downibr01,1982,CAL,ALCS,5,19,4,3,1,0,0,0,0,0,3,2,0,0,1,0,1
edwarma01,1982,ML4,ALCS,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
edwarma01,1982,ML4,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foliti01,1982,CAL,ALCS,5,16,0,2,0,0,0,1,0,0,0,3,0,0,1,0,0
forscbo01,1982,SLN,NLCS,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0
forscbo01,1982,SLN,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gantnji01,1982,ML4,ALCS,5,16,1,3,0,0,0,2,0,0,1,1,0,0,0,0,0
gantnji01,1982,ML4,WS,7,24,5,8,4,1,0,4,0,0,1,1,0,0,1,0,1
garbege01,1982,ATL,NLCS,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goltzda01,1982,CAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greenda03,1982,SLN,NLCS,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greenda03,1982,SLN,WS,7,10,3,2,1,1,0,0,0,0,1,3,0,0,0,0,0
grichbo01,1982,CAL,ALCS,5,15,1,3,1,0,0,1,0,0,2,7,0,1,1,0,0
haasmo01,1982,ML4,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haasmo01,1982,ML4,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harpete01,1982,ATL,NLCS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hasslan01,1982,CAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hendrge01,1982,SLN,NLCS,3,13,2,4,0,0,0,2,0,0,1,2,0,0,0,0,0
hendrge01,1982,SLN,WS,7,28,5,9,0,0,0,5,0,1,2,2,0,0,0,0,0
hernake01,1982,SLN,NLCS,3,12,3,4,0,0,0,1,0,0,2,3,2,0,0,0,0
hernake01,1982,SLN,WS,7,27,4,7,2,0,1,8,0,0,4,2,1,0,0,0,1
herrto01,1982,SLN,NLCS,3,13,1,3,1,0,0,0,0,0,1,2,0,0,1,0,0
herrto01,1982,SLN,WS,7,25,2,4,2,0,0,5,0,0,3,3,0,0,1,1,0
hornebo01,1982,ATL,NLCS,3,11,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
howelro02,1982,ML4,ALCS,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
howelro02,1982,ML4,WS,4,11,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0
hubbagl01,1982,ATL,NLCS,3,9,1,2,0,0,0,1,0,0,0,3,0,0,1,0,0
iorgda01,1982,SLN,WS,5,17,4,9,4,1,0,1,0,0,0,0,0,0,0,0,0
jacksre01,1982,CAL,ALCS,5,18,2,2,0,0,1,2,0,0,2,7,0,0,0,0,1
jacksro02,1982,CAL,ALCS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
johnto01,1982,CAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaatji01,1982,SLN,WS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kisonbr01,1982,CAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laddpe01,1982,ML4,ALCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laddpe01,1982,ML4,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lahtije01,1982,SLN,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lapoida01,1982,SLN,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lynnfr01,1982,CAL,ALCS,5,18,4,11,2,0,1,5,0,0,2,3,0,0,0,0,1
mahleri01,1982,ATL,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcclubo01,1982,ML4,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcclubo01,1982,ML4,WS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgeewi01,1982,SLN,NLCS,3,13,4,4,0,2,1,5,0,0,0,5,0,0,0,0,0
mcgeewi01,1982,SLN,WS,6,25,6,6,0,0,2,5,2,0,1,3,1,0,0,0,1
medicdo01,1982,ML4,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
molitpa01,1982,ML4,ALCS,5,19,4,6,1,0,2,5,1,1,2,3,0,0,0,0,1
molitpa01,1982,ML4,WS,7,31,5,11,0,0,0,3,1,1,2,4,0,0,0,0,1
moneydo01,1982,ML4,ALCS,4,11,2,2,0,0,0,1,0,0,3,1,0,0,0,1,0
moneydo01,1982,ML4,WS,5,13,4,3,1,0,0,1,0,0,2,3,0,0,0,0,2
moorech02,1982,ML4,ALCS,5,13,3,6,0,0,0,0,0,0,1,2,1,1,2,0,0
moorech02,1982,ML4,WS,7,26,3,9,3,0,0,2,0,0,1,0,0,0,0,0,0
mooredo01,1982,ATL,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphda05,1982,ATL,NLCS,3,11,1,3,0,0,0,0,1,1,0,2,0,0,0,0,0
niekrph01,1982,ATL,NLCS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
oberkke01,1982,SLN,NLCS,3,15,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
oberkke01,1982,SLN,WS,7,24,4,7,1,0,0,1,2,0,2,1,0,0,0,0,0
oglivbe01,1982,ML4,ALCS,4,15,1,2,0,0,1,1,0,0,0,3,0,1,0,0,0
oglivbe01,1982,ML4,WS,7,27,4,6,0,1,1,1,0,1,2,4,1,0,0,0,1
perezpa01,1982,ATL,NLCS,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pocorbi01,1982,ATL,NLCS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porteda02,1982,SLN,NLCS,3,9,3,5,3,0,0,1,0,0,5,2,0,0,0,0,0
porteda02,1982,SLN,WS,7,28,1,8,2,0,1,5,0,0,1,4,0,0,0,0,0
ramirra01,1982,ATL,NLCS,3,11,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0
ramsemi01,1982,SLN,WS,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
roystje01,1982,ATL,NLCS,3,11,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2
sanchlu01,1982,CAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simmote01,1982,ML4,ALCS,5,18,3,3,0,0,0,1,0,0,1,4,0,0,0,1,0
simmote01,1982,ML4,WS,7,23,2,4,0,0,2,3,0,0,5,3,2,0,0,0,1
slatoji01,1982,ML4,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slatoji01,1982,ML4,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithlo01,1982,SLN,NLCS,3,11,1,3,0,0,0,1,0,0,0,1,0,1,1,1,0
smithlo01,1982,SLN,WS,7,28,6,9,4,1,0,1,2,2,1,5,0,0,0,0,0
smithoz01,1982,SLN,NLCS,3,9,0,5,0,0,0,3,1,0,3,0,0,0,0,1,0
smithoz01,1982,SLN,WS,7,24,3,5,0,0,0,1,1,0,3,0,0,0,0,0,1
stupejo01,1982,SLN,NLCS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stupejo01,1982,SLN,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suttebr01,1982,SLN,NLCS,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suttebr01,1982,SLN,WS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suttodo01,1982,ML4,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suttodo01,1982,ML4,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tenacge01,1982,SLN,WS,5,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
thomago01,1982,ML4,ALCS,5,15,1,1,0,0,1,3,0,1,2,7,0,0,0,1,0
thomago01,1982,ML4,WS,7,26,0,3,0,0,0,3,0,0,2,7,0,0,0,0,0
vuckope01,1982,ML4,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vuckope01,1982,ML4,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkbo01,1982,ATL,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washicl01,1982,ATL,NLCS,3,9,0,3,0,0,0,0,0,1,2,2,1,0,0,0,0
whisela01,1982,ATL,NLCS,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wilforo01,1982,CAL,ALCS,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wittmi01,1982,CAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yostne01,1982,ML4,WS,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yountro01,1982,ML4,ALCS,5,16,1,4,0,0,0,0,0,0,5,0,0,0,0,0,2
yountro01,1982,ML4,WS,7,29,6,12,3,0,1,6,0,0,2,2,0,0,0,0,1
zahnge01,1982,CAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agostju01,1983,CHA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anderla02,1983,PHI,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ayalabe01,1983,BAL,ALCS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ayalabe01,1983,BAL,WS,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
baineha01,1983,CHA,ALCS,4,16,0,2,0,0,0,0,0,0,1,3,0,0,0,0,1
bakerdu01,1983,LAN,NLCS,4,14,4,5,1,0,1,1,0,0,2,0,0,0,0,0,0
bannifl01,1983,CHA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barojsa01,1983,CHA,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckwjo01,1983,LAN,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boddimi01,1983,BAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boddimi01,1983,BAL,WS,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
brockgr01,1983,LAN,NLCS,3,9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
bumbral01,1983,BAL,ALCS,3,8,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0
bumbral01,1983,BAL,WS,4,11,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
burnsbr01,1983,CHA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bystrma01,1983,PHI,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carltst01,1983,PHI,NLCS,2,5,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
carltst01,1983,PHI,WS,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cruzju01,1983,CHA,ALCS,4,12,0,4,0,0,0,0,2,0,3,4,0,0,0,0,0
cruzto02,1983,BAL,ALCS,4,15,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0
cruzto02,1983,BAL,WS,5,16,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0
dauerri01,1983,BAL,ALCS,4,14,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
dauerri01,1983,BAL,WS,5,19,2,4,1,0,0,3,0,0,0,3,0,0,0,0,0
davisst02,1983,BAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davisst02,1983,BAL,WS,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
dejesiv01,1983,PHI,NLCS,4,12,0,3,0,0,0,1,0,0,3,3,2,0,0,0,0
dejesiv01,1983,PHI,WS,5,16,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1
dempsri01,1983,BAL,ALCS,4,12,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0
dempsri01,1983,BAL,WS,5,13,3,5,4,0,1,2,0,0,2,2,2,0,0,0,1
dennyjo01,1983,PHI,NLCS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dennyjo01,1983,PHI,WS,2,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
dernibo01,1983,PHI,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dernibo01,1983,PHI,WS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazbo01,1983,PHI,NLCS,4,13,0,2,1,0,0,0,0,0,2,1,0,0,0,0,1
diazbo01,1983,PHI,WS,5,15,1,5,1,0,0,0,0,0,1,2,0,0,0,0,0
dotsori01,1983,CHA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwyerji01,1983,BAL,ALCS,2,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
dwyerji01,1983,BAL,WS,2,8,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0
dybzije01,1983,CHA,ALCS,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fimplja01,1983,LAN,NLCS,3,7,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0
fiskca01,1983,CHA,ALCS,4,17,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0
flanami01,1983,BAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flanami01,1983,BAL,WS,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fletcsc01,1983,CHA,ALCS,3,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
fordda01,1983,BAL,ALCS,2,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
fordda01,1983,BAL,WS,5,12,1,2,0,0,1,1,0,0,1,5,0,1,0,0,0
grossgr01,1983,PHI,NLCS,4,5,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
grossgr01,1983,PHI,WS,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
guerrpe01,1983,LAN,NLCS,4,12,1,3,1,1,0,2,0,0,3,3,0,1,0,0,0
hairsje01,1983,CHA,ALCS,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hayesvo01,1983,PHI,NLCS,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hayesvo01,1983,PHI,WS,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hernawi01,1983,PHI,WS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollaal01,1983,PHI,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollaal01,1983,PHI,WS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
honeyri01,1983,LAN,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoytla01,1983,CHA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoch02,1983,PHI,NLCS,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
hudsoch02,1983,PHI,WS,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kittlro01,1983,CHA,ALCS,3,7,1,2,1,0,0,0,0,0,1,2,0,1,0,0,1
koosmje01,1983,CHA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lampde01,1983,CHA,ALCS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landera01,1983,LAN,NLCS,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
landrke01,1983,LAN,NLCS,4,14,0,2,0,0,0,1,0,0,1,3,1,0,0,0,0
landrti01,1983,BAL,ALCS,4,10,2,2,0,0,1,1,0,0,0,2,0,0,0,0,0
landrti01,1983,BAL,WS,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lawru01,1983,CHA,ALCS,4,18,1,7,1,0,0,0,2,0,0,1,0,0,0,0,0
lawva01,1983,CHA,ALCS,4,11,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0
lefebjo01,1983,PHI,NLCS,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
lefebjo01,1983,PHI,WS,3,5,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0
lezcasi01,1983,PHI,NLCS,4,13,2,4,0,0,1,2,0,0,1,1,0,0,1,0,1
lezcasi01,1983,PHI,WS,4,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
lowenjo01,1983,BAL,ALCS,3,6,0,1,1,0,0,2,0,0,1,2,0,0,0,0,0
lowenjo01,1983,BAL,WS,4,13,2,5,1,0,1,1,0,0,0,3,0,0,0,0,0
luzingr01,1983,CHA,ALCS,4,15,0,2,1,0,0,0,0,0,1,5,0,1,0,0,0
maddoga01,1983,PHI,NLCS,3,11,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0
maddoga01,1983,PHI,WS,4,12,1,3,1,0,1,1,0,0,0,2,0,0,0,0,1
maldoca01,1983,LAN,NLCS,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
marshmi02,1983,LAN,NLCS,4,15,1,2,1,0,1,2,0,2,1,6,0,0,0,0,0
martiti01,1983,BAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martiti01,1983,BAL,WS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthga01,1983,PHI,NLCS,4,14,4,6,0,0,3,8,1,0,2,1,1,0,0,0,0
matthga01,1983,PHI,WS,5,16,1,4,0,0,1,1,0,0,2,2,0,0,0,0,1
mcgresc01,1983,BAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgresc01,1983,BAL,WS,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mondari01,1983,LAN,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moraljo01,1983,LAN,NLCS,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
morgajo02,1983,PHI,NLCS,4,15,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0
morgajo02,1983,PHI,WS,5,19,3,5,0,1,2,2,1,2,2,3,0,0,0,0,0
murraed02,1983,BAL,ALCS,4,15,5,4,0,0,1,3,1,0,3,3,1,0,0,0,0
murraed02,1983,BAL,WS,5,20,2,5,0,0,2,3,0,0,1,4,0,0,0,0,0
niedeto01,1983,LAN,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolanjo01,1983,BAL,ALCS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
nolanjo01,1983,BAL,WS,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
pacioto01,1983,CHA,ALCS,4,16,1,4,0,0,0,1,0,1,1,2,0,1,0,0,0
palmeji01,1983,BAL,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmeji01,1983,BAL,WS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penaal01,1983,LAN,NLCS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perezto01,1983,PHI,NLCS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perezto01,1983,PHI,WS,4,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
reedro01,1983,PHI,NLCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedro01,1983,PHI,WS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reussje01,1983,LAN,NLCS,2,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
ripkeca01,1983,BAL,ALCS,4,15,5,6,2,0,0,1,0,0,2,3,0,1,0,0,1
ripkeca01,1983,BAL,WS,5,18,2,3,0,0,0,1,0,0,3,4,0,0,0,0,0
rodriau01,1983,CHA,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roeniga01,1983,BAL,ALCS,3,4,4,3,1,0,1,4,0,0,5,0,0,1,0,0,1
roeniga01,1983,BAL,WS,3,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
rosepe01,1983,PHI,NLCS,4,16,3,6,0,0,0,0,1,1,1,1,0,0,0,0,1
rosepe01,1983,PHI,WS,5,16,1,5,1,0,0,1,0,0,1,3,0,0,0,0,0
russebi01,1983,LAN,NLCS,4,14,1,4,0,0,0,0,1,0,2,4,0,0,1,0,0
sakatle01,1983,BAL,WS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samueju01,1983,PHI,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samueju01,1983,PHI,WS,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saxst01,1983,LAN,NLCS,4,16,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0
schmimi01,1983,PHI,NLCS,4,15,5,7,2,0,1,2,0,0,2,3,0,0,0,0,0
schmimi01,1983,PHI,WS,5,20,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
shelbjo01,1983,BAL,ALCS,3,9,1,2,0,0,0,0,1,0,1,3,0,0,0,0,0
shelbjo01,1983,BAL,WS,5,9,1,4,0,0,0,1,0,0,0,4,0,0,0,1,0
singlke01,1983,BAL,ALCS,4,12,0,3,2,0,0,1,0,0,2,2,1,0,0,0,2
singlke01,1983,BAL,WS,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
squirmi01,1983,CHA,ALCS,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stewasa01,1983,BAL,ALCS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stewasa01,1983,BAL,WS,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
thomade01,1983,LAN,NLCS,4,9,0,4,1,0,0,0,1,0,0,3,0,0,0,0,0
tidrodi01,1983,CHA,ALCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valenfe01,1983,LAN,NLCS,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
virgioz02,1983,PHI,NLCS,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
virgioz02,1983,PHI,WS,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
walkegr01,1983,CHA,ALCS,2,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
welchbo01,1983,LAN,NLCS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
